"","Age","admission.department","flow"
"1888",59,"Gastroenterology",42
"1889",60,"Gastroenterology",59
"1890",61,"Gastroenterology",55
"1891",62,"Gastroenterology",34
"1892",63,"Gastroenterology",49
"1893",64,"Gastroenterology",62
"1894",65,"Gastroenterology",63
"1895",66,"Gastroenterology",53
"1896",67,"Gastroenterology",41
"1897",68,"Gastroenterology",53
"1898",69,"Gastroenterology",53
"1899",70,"Gastroenterology",47
"1900",71,"Gastroenterology",43
"1901",72,"Gastroenterology",53
"1902",73,"Gastroenterology",24
"1903",74,"Gastroenterology",55
"1904",75,"Gastroenterology",43
"1905",76,"Gastroenterology",59
"1906",77,"Gastroenterology",37
"1907",78,"Gastroenterology",42
"1908",79,"Gastroenterology",36
"1909",80,"Gastroenterology",34
"1910",81,"Gastroenterology",26
"1911",82,"Gastroenterology",26
"1912",83,"Gastroenterology",20
"1913",84,"Gastroenterology",22
"1914",85,"Gastroenterology",12
"1915",86,"Gastroenterology",22
"1916",87,"Gastroenterology",13
"1917",88,"Gastroenterology",6
"1918",89,"Gastroenterology",8
"1919",90,"Gastroenterology",4
"1920",92,"Gastroenterology",4
"1921",93,"Gastroenterology",4
"1922",94,"Gastroenterology",1
"1923",95,"Gastroenterology",2
"1924",53,"Gastroenterology Surgery",1
"1925",54,"Gastroenterology Surgery",1
"1926",56,"Gastroenterology Surgery",1
"1927",58,"Gastroenterology Surgery",1
"1928",60,"Gastroenterology Surgery",1
"1929",76,"Gastroenterology Surgery",1
"1930",72,"Haematology",1
"1931",71,"Interventional Radiology",1
"1932",52,"Jinyinhu Oncology Department",1
"1933",52,"Otolaryngology",1
"1934",48,"Pancreatic Surgery",1
"1935",63,"Respiratory Medicine",1
"1936",53,"Urology",1
"1937",59,"West Hospital Z2 West Isolation Ward",1
"1938",66,"Z10 Digestive Oncology Department Ⅱ",1
"1939",55,"Z16 Comprehensive Ward",1
"1940",57,"Cardiology",1
"1941",59,"Cardiology",1
"1942",67,"Cardiology",1
"1943",70,"Cardiology",1
"1944",83,"Cardiology",1
"1945",70,"Comprehensive internal medicine",1
"1946",71,"Comprehensive internal medicine",1
"1947",69,"Department of Infectious Diseases",1
"1948",73,"Department of Infectious Diseases",1
"1949",49,"Department of Traditional Chinese Medicine",1
"1950",50,"Department of Traditional Chinese Medicine",1
"1951",54,"Department of Traditional Chinese Medicine",1
"1952",64,"Department of Traditional Chinese Medicine",1
"1953",65,"Department of Traditional Chinese Medicine",1
"1954",36,"Emergency Surgery",1
"1955",72,"Emergency Surgery",1
"1956",76,"Emergency Surgery",1
"1957",72,"Endocrinology Department",1
"1958",87,"Endocrinology Department",1
"1959",27,"Gastroenterology",1
"1960",30,"Gastroenterology",1
"1961",33,"Gastroenterology",1
"1962",50,"Gastroenterology",1
"1963",51,"Gastroenterology",2
"1964",55,"Gastroenterology",1
"1965",56,"Gastroenterology",1
"1966",59,"Gastroenterology",1
"1967",61,"Gastroenterology",1
"1968",62,"Gastroenterology",1
"1969",63,"Gastroenterology",2
"1970",65,"Gastroenterology",1
"1971",66,"Gastroenterology",3
"1972",69,"Gastroenterology",1
"1973",70,"Gastroenterology",1
"1974",73,"Gastroenterology",2
"1975",74,"Gastroenterology",1
"1976",75,"Gastroenterology",1
"1977",76,"Gastroenterology",2
"1978",77,"Gastroenterology",1
"1979",79,"Gastroenterology",1
"1980",81,"Gastroenterology",1
"1981",82,"Gastroenterology",2
"1982",84,"Gastroenterology",2
"1983",85,"Gastroenterology",1
"1984",90,"Gastroenterology",1
"1985",21,"Gastroenterology Surgery",1
"1986",24,"Gastroenterology Surgery",8
"1987",25,"Gastroenterology Surgery",2
"1988",26,"Gastroenterology Surgery",4
"1989",27,"Gastroenterology Surgery",3
"1990",28,"Gastroenterology Surgery",3
"1991",30,"Gastroenterology Surgery",1
"1992",32,"Gastroenterology Surgery",3
"1993",33,"Gastroenterology Surgery",3
"1994",34,"Gastroenterology Surgery",1
"1995",35,"Gastroenterology Surgery",1
"1996",37,"Gastroenterology Surgery",1
"1997",39,"Gastroenterology Surgery",1
"1998",40,"Gastroenterology Surgery",2
"1999",41,"Gastroenterology Surgery",2
"2000",42,"Gastroenterology Surgery",13
"2001",43,"Gastroenterology Surgery",13
"2002",44,"Gastroenterology Surgery",11
"2003",45,"Gastroenterology Surgery",16
"2004",46,"Gastroenterology Surgery",12
"2005",47,"Gastroenterology Surgery",16
"2006",48,"Gastroenterology Surgery",5
"2007",49,"Gastroenterology Surgery",16
"2008",50,"Gastroenterology Surgery",15
"2009",51,"Gastroenterology Surgery",9
"2010",52,"Gastroenterology Surgery",14
"2011",53,"Gastroenterology Surgery",32
"2012",54,"Gastroenterology Surgery",14
"2013",55,"Gastroenterology Surgery",18
"2014",56,"Gastroenterology Surgery",27
"2015",57,"Gastroenterology Surgery",10
"2016",58,"Gastroenterology Surgery",19
"2017",59,"Gastroenterology Surgery",27
"2018",60,"Gastroenterology Surgery",18
"2019",61,"Gastroenterology Surgery",20
"2020",62,"Gastroenterology Surgery",23
"2021",63,"Gastroenterology Surgery",54
"2022",64,"Gastroenterology Surgery",51
"2023",65,"Gastroenterology Surgery",41
"2024",66,"Gastroenterology Surgery",14
"2025",67,"Gastroenterology Surgery",13
"2026",68,"Gastroenterology Surgery",12
"2027",69,"Gastroenterology Surgery",23
"2028",70,"Gastroenterology Surgery",19
"2029",71,"Gastroenterology Surgery",22
"2030",72,"Gastroenterology Surgery",14
"2031",73,"Gastroenterology Surgery",14
"2032",74,"Gastroenterology Surgery",3
"2033",75,"Gastroenterology Surgery",8
"2034",76,"Gastroenterology Surgery",17
"2035",77,"Gastroenterology Surgery",11
"2036",78,"Gastroenterology Surgery",6
"2037",79,"Gastroenterology Surgery",7
"2038",80,"Gastroenterology Surgery",6
"2039",81,"Gastroenterology Surgery",8
"2040",82,"Gastroenterology Surgery",6
"2041",83,"Gastroenterology Surgery",7
"2042",84,"Gastroenterology Surgery",4
"2043",85,"Gastroenterology Surgery",2
"2044",86,"Gastroenterology Surgery",1
"2045",87,"Gastroenterology Surgery",3
"2046",88,"Gastroenterology Surgery",1
"2047",89,"Gastroenterology Surgery",1
"2048",49,"Gastroenterology Surgery II",1
"2049",75,"General Medicine",1
"2050",77,"General Medicine",1
"2051",76,"Haematology",1
"2052",79,"Hepatobiliary Surgery",1
"2053",50,"Jinyinhu Oncology Department",1
"2054",68,"Nephrology",1
"2055",63,"Urology",1
"2056",77,"Urology",1
"2057",63,"Vascular Surgery",1
"2058",76,"Vascular Surgery",1
"2059",80,"Vascular Surgery",1
"2060",64,"Z10 Digestive Oncology Department Ⅱ",1
"2061",55,"Z11 Digestive Oncology Department I",1
"2062",59,"Z11 Digestive Oncology Department I",1
"2063",64,"Z11 Digestive Oncology Department I",2
"2064",65,"Z11 Digestive Oncology Department I",1
"2065",71,"Z11 digestive tumor ward III",1
"2066",59,"Z13 Chest Oncology Department I",1
"2067",82,"Z16VIP Ward",1
"2068",65,"Z9 Abdominal Oncology Department",1
"2069",62,"Cardiology",1
"2070",70,"Cardiology",1
"2071",75,"Cardiology",1
"2072",78,"Cardiology",1
"2073",80,"Cardiology",1
"2074",66,"Comprehensive internal medicine",1
"2075",71,"Comprehensive internal medicine",1
"2076",77,"Comprehensive internal medicine",1
"2077",83,"Comprehensive internal medicine",2
"2078",87,"Comprehensive internal medicine",1
"2079",79,"Department of Traditional Chinese Medicine",1
"2080",86,"Emergency Surgery",1
"2081",48,"Gastroenterology",1
"2082",66,"Gastroenterology",1
"2083",67,"Gastroenterology",1
"2084",69,"Gastroenterology",1
"2085",72,"Gastroenterology",1
"2086",73,"Gastroenterology",1
"2087",86,"Gastroenterology",1
"2088",91,"Gastroenterology Surgery",1
"2089",10,"Gastroenterology Surgery II",1
"2090",26,"Gastroenterology Surgery II",1
"2091",27,"Gastroenterology Surgery II",4
"2092",30,"Gastroenterology Surgery II",8
"2093",31,"Gastroenterology Surgery II",2
"2094",32,"Gastroenterology Surgery II",14
"2095",34,"Gastroenterology Surgery II",1
"2096",38,"Gastroenterology Surgery II",3
"2097",39,"Gastroenterology Surgery II",1
"2098",40,"Gastroenterology Surgery II",12
"2099",41,"Gastroenterology Surgery II",2
"2100",42,"Gastroenterology Surgery II",1
"2101",45,"Gastroenterology Surgery II",2
"2102",46,"Gastroenterology Surgery II",4
"2103",47,"Gastroenterology Surgery II",2
"2104",48,"Gastroenterology Surgery II",6
"2105",49,"Gastroenterology Surgery II",6
"2106",50,"Gastroenterology Surgery II",9
"2107",51,"Gastroenterology Surgery II",8
"2108",52,"Gastroenterology Surgery II",1
"2109",53,"Gastroenterology Surgery II",15
"2110",54,"Gastroenterology Surgery II",10
"2111",55,"Gastroenterology Surgery II",9
"2112",56,"Gastroenterology Surgery II",2
"2113",57,"Gastroenterology Surgery II",3
"2114",58,"Gastroenterology Surgery II",10
"2115",59,"Gastroenterology Surgery II",5
"2116",60,"Gastroenterology Surgery II",6
"2117",61,"Gastroenterology Surgery II",6
"2118",62,"Gastroenterology Surgery II",12
"2119",63,"Gastroenterology Surgery II",3
"2120",64,"Gastroenterology Surgery II",19
"2121",65,"Gastroenterology Surgery II",20
"2122",66,"Gastroenterology Surgery II",10
"2123",67,"Gastroenterology Surgery II",6
"2124",68,"Gastroenterology Surgery II",4
"2125",69,"Gastroenterology Surgery II",9
"2126",70,"Gastroenterology Surgery II",6
"2127",71,"Gastroenterology Surgery II",9
"2128",72,"Gastroenterology Surgery II",11
"2129",73,"Gastroenterology Surgery II",5
"2130",74,"Gastroenterology Surgery II",3
"2131",75,"Gastroenterology Surgery II",3
"2132",76,"Gastroenterology Surgery II",5
"2133",77,"Gastroenterology Surgery II",4
"2134",78,"Gastroenterology Surgery II",1
"2135",79,"Gastroenterology Surgery II",9
"2136",80,"Gastroenterology Surgery II",8
"2137",81,"Gastroenterology Surgery II",5
"2138",82,"Gastroenterology Surgery II",2
"2139",83,"Gastroenterology Surgery II",3
"2140",84,"Gastroenterology Surgery II",1
"2141",85,"Gastroenterology Surgery II",3
"2142",86,"Gastroenterology Surgery II",1
"2143",87,"Gastroenterology Surgery II",5
"2144",88,"Gastroenterology Surgery II",2
"2145",89,"Gastroenterology Surgery II",2
"2146",90,"Gastroenterology Surgery II",1
"2147",59,"Haematology",1
"2148",72,"Haematology",1
"2149",75,"Haematology",1
"2150",79,"Neurosurgery",1
"2151",67,"Rheumatism and Immunology Department",1
"2152",60,"Urology",1
"2153",68,"Comprehensive Medical Department",1
"2154",67,"Department of Traditional Chinese Medicine",1
"2155",81,"Gastroenterology Surgery",1
"2156",37,"General Medicine",1
"2157",38,"General Medicine",1
"2158",48,"General Medicine",2
"2159",49,"General Medicine",3
"2160",50,"General Medicine",2
"2161",51,"General Medicine",1
"2162",52,"General Medicine",1
"2163",53,"General Medicine",4
"2164",54,"General Medicine",4
"2165",55,"General Medicine",3
"2166",56,"General Medicine",5
"2167",57,"General Medicine",6
"2168",58,"General Medicine",5
"2169",59,"General Medicine",4
"2170",60,"General Medicine",3
"2171",61,"General Medicine",6
"2172",62,"General Medicine",4
"2173",63,"General Medicine",4
"2174",64,"General Medicine",1
"2175",65,"General Medicine",6
"2176",66,"General Medicine",2
"2177",67,"General Medicine",10
"2178",68,"General Medicine",8
"2179",69,"General Medicine",3
"2180",70,"General Medicine",3
"2181",71,"General Medicine",8
"2182",72,"General Medicine",4
"2183",73,"General Medicine",4
"2184",74,"General Medicine",2
"2185",75,"General Medicine",4
"2186",76,"General Medicine",5
"2187",77,"General Medicine",5
"2188",78,"General Medicine",5
"2189",79,"General Medicine",11
"2190",80,"General Medicine",7
"2191",81,"General Medicine",6
"2192",82,"General Medicine",10
"2193",83,"General Medicine",7
"2194",84,"General Medicine",4
"2195",85,"General Medicine",13
"2196",86,"General Medicine",6
"2197",87,"General Medicine",2
"2198",88,"General Medicine",5
"2199",89,"General Medicine",8
"2200",90,"General Medicine",9
"2201",91,"General Medicine",4
"2202",92,"General Medicine",15
"2203",93,"General Medicine",1
"2204",94,"General Medicine",2
"2205",95,"General Medicine",2
"2206",97,"General Medicine",2
"2207",98,"General Medicine",1
"2208",99,"General Medicine",2
"2209",73,"Cardiology",1
"2210",39,"Department of Traditional Chinese Medicine",1
"2211",54,"Department of Traditional Chinese Medicine",1
"2212",71,"Endocrinology Department",1
"2213",12,"Gynecology",2
"2214",16,"Gynecology",1
"2215",21,"Gynecology",4
"2216",22,"Gynecology",2
"2217",24,"Gynecology",10
"2218",25,"Gynecology",10
"2219",26,"Gynecology",4
"2220",27,"Gynecology",7
"2221",28,"Gynecology",3
"2222",29,"Gynecology",6
"2223",30,"Gynecology",13
"2224",31,"Gynecology",20
"2225",32,"Gynecology",12
"2226",33,"Gynecology",16
"2227",34,"Gynecology",10
"2228",35,"Gynecology",15
"2229",36,"Gynecology",9
"2230",37,"Gynecology",8
"2231",38,"Gynecology",4
"2232",39,"Gynecology",20
"2233",40,"Gynecology",4
"2234",41,"Gynecology",22
"2235",42,"Gynecology",13
"2236",43,"Gynecology",18
"2237",44,"Gynecology",13
"2238",45,"Gynecology",13
"2239",46,"Gynecology",36
"2240",47,"Gynecology",30
"2241",48,"Gynecology",26
"2242",49,"Gynecology",16
"2243",50,"Gynecology",42
"2244",51,"Gynecology",47
"2245",52,"Gynecology",31
"2246",53,"Gynecology",23
"2247",54,"Gynecology",16
"2248",55,"Gynecology",12
"2249",56,"Gynecology",20
"2250",57,"Gynecology",23
"2251",58,"Gynecology",7
"2252",59,"Gynecology",10
"2253",60,"Gynecology",20
"2254",61,"Gynecology",18
"2255",62,"Gynecology",4
"2256",63,"Gynecology",11
"2257",64,"Gynecology",11
"2258",65,"Gynecology",7
"2259",66,"Gynecology",5
"2260",67,"Gynecology",8
"2261",68,"Gynecology",12
"2262",69,"Gynecology",4
"2263",70,"Gynecology",1
"2264",71,"Gynecology",7
"2265",72,"Gynecology",6
"2266",73,"Gynecology",6
"2267",74,"Gynecology",7
"2268",75,"Gynecology",3
"2269",76,"Gynecology",5
"2270",77,"Gynecology",2
"2271",78,"Gynecology",1
"2272",79,"Gynecology",1
"2273",81,"Gynecology",2
"2274",82,"Gynecology",1
"2275",83,"Gynecology",1
"2276",84,"Gynecology",2
"2277",86,"Gynecology",1
"2278",89,"Gynecology",1
"2279",63,"M3 Urology, Gynecology and Oncology Department II",1
"2280",32,"obstetrics",1
"2281",87,"Comprehensive internal medicine",1
"2282",74,"Department of Traditional Chinese Medicine",1
"2283",30,"dermatology",1
"2284",84,"Gastroenterology",1
"2285",8,"Haematology",1
"2286",13,"Haematology",12
"2287",14,"Haematology",33
"2288",15,"Haematology",40
"2289",16,"Haematology",70
"2290",17,"Haematology",110
"2291",18,"Haematology",48
"2292",19,"Haematology",56
"2293",20,"Haematology",45
"2294",21,"Haematology",11
"2295",22,"Haematology",31
"2296",23,"Haematology",29
"2297",24,"Haematology",29
"2298",25,"Haematology",32
"2299",26,"Haematology",61
"2300",27,"Haematology",76
"2301",28,"Haematology",41
"2302",29,"Haematology",67
"2303",30,"Haematology",49
"2304",31,"Haematology",38
"2305",32,"Haematology",31
"2306",33,"Haematology",42
"2307",34,"Haematology",91
"2308",35,"Haematology",69
"2309",36,"Haematology",53
"2310",37,"Haematology",98
"2311",38,"Haematology",92
"2312",39,"Haematology",71
"2313",40,"Haematology",53
"2314",41,"Haematology",43
"2315",42,"Haematology",48
"2316",43,"Haematology",36
"2317",44,"Haematology",52
"2318",45,"Haematology",45
"2319",46,"Haematology",27
"2320",47,"Haematology",60
"2321",48,"Haematology",48
"2322",49,"Haematology",57
"2323",50,"Haematology",53
"2324",51,"Haematology",56
"2325",52,"Haematology",75
"2326",53,"Haematology",79
"2327",54,"Haematology",87
"2328",55,"Haematology",80
"2329",56,"Haematology",64
"2330",57,"Haematology",52
"2331",58,"Haematology",31
"2332",59,"Haematology",24
"2333",60,"Haematology",37
"2334",61,"Haematology",47
"2335",62,"Haematology",56
"2336",63,"Haematology",56
"2337",64,"Haematology",56
"2338",65,"Haematology",56
"2339",66,"Haematology",59
"2340",67,"Haematology",27
"2341",68,"Haematology",29
"2342",69,"Haematology",23
"2343",70,"Haematology",16
"2344",71,"Haematology",26
"2345",72,"Haematology",19
"2346",73,"Haematology",13
"2347",74,"Haematology",12
"2348",75,"Haematology",3
"2349",76,"Haematology",15
"2350",77,"Haematology",9
"2351",78,"Haematology",8
"2352",79,"Haematology",2
"2353",80,"Haematology",4
"2354",81,"Haematology",10
"2355",82,"Haematology",2
"2356",83,"Haematology",1
"2357",84,"Haematology",7
"2358",85,"Haematology",6
"2359",86,"Haematology",5
"2360",87,"Haematology",4
"2361",50,"Nephropathy Department",1
"2362",24,"Neurology",1
"2363",62,"Neurology",1
"2364",46,"Plastic Surgery",1
"2365",54,"Z10 Abdominal Oncology Department II",1
"2366",59,"Cardiology",1
"2367",45,"Department of Infectious Diseases",1
"2368",60,"Endocrinology Department",1
"2369",68,"Endocrinology Department",1
"2370",72,"Endocrinology Department",1
"2371",76,"Endocrinology Department",1
"2372",2,"Hand surgery",1
"2373",4,"Hand surgery",1
"2374",6,"Hand surgery",1
"2375",7,"Hand surgery",1
"2376",9,"Hand surgery",1
"2377",13,"Hand surgery",1
